Unnamed: 0,Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,OPP_DRTG,OPP_STL,OPP_BLK,OPP_REB,TEAM_PACE,GAME_PACE,OPP_PACE,TEAM_OFF_RATING
86,1610612738,22301134,"APR 07, 2024",BOS vs. POR,W,62,16,0.795,240,49,87,0.563,16,38,0.421,10,13,0.769,5,35,40,34,11,8,12,12,124,124.34817488969114,8.0,2.0,53.0,99.71999999999998,99.71999999999998,99.71999999999998,124.34817488969114
87,1610612738,22301118,"APR 05, 2024",BOS vs. SAC,W,61,16,0.792,240,38,89,0.427,12,44,0.273,13,18,0.722,12,39,51,25,6,4,7,11,101,109.8781549173194,4.0,3.0,54.0,91.92,94.32,96.71999999999998,109.8781549173194
88,1610612738,22301105,"APR 03, 2024",BOS vs. OKC,W,60,16,0.789,240,50,92,0.543,17,40,0.425,18,19,0.947,11,35,46,33,7,10,10,18,135,135.8695652173913,8.0,5.0,31.0,99.36,100.34,101.32,135.8695652173913
89,1610612738,22301087,"APR 01, 2024",BOS @ CHA,W,59,16,0.787,240,43,89,0.483,19,53,0.358,13,16,0.813,11,40,51,28,3,3,10,15,118,124.15824915824916,3.0,2.0,40.0,95.04,94.44,93.84,124.15824915824916
90,1610612738,22301074,"MAR 30, 2024",BOS @ NOP,W,58,16,0.784,240,39,82,0.476,15,37,0.405,11,12,0.917,8,43,51,27,7,7,12,13,104,113.93514460999124,9.0,3.0,41.0,91.28000000000002,92.09999999999998,92.92,113.93514460999124
91,1610612738,22301060,"MAR 28, 2024",BOS @ ATL,L,57,16,0.781,265,45,94,0.479,14,36,0.389,18,21,0.857,9,34,43,28,7,6,12,15,122,114.8343373493976,5.0,5.0,53.0,106.24,104.32,102.40000000000002,114.83433734939759
92,1610612738,22301034,"MAR 25, 2024",BOS @ ATL,L,57,15,0.792,240,47,95,0.495,11,38,0.289,13,19,0.684,12,26,38,21,7,8,7,16,118,119.96746644977634,5.0,3.0,44.0,98.36,95.42,92.48,119.96746644977634
93,1610612738,22301023,"MAR 23, 2024",BOS @ CHI,W,57,14,0.803,240,44,86,0.512,21,48,0.438,15,17,0.882,12,29,41,28,5,3,12,9,124,132.64869490800172,7.0,3.0,29.0,93.48,92.16,90.84,132.64869490800172
94,1610612738,22301011,"MAR 22, 2024",BOS @ DET,W,56,14,0.8,240,47,89,0.528,16,45,0.356,19,27,0.704,8,27,35,31,9,5,7,15,129,129.1549859831798,4.0,1.0,42.0,99.88,99.3,98.71999999999998,129.1549859831798
95,1610612738,22300998,"MAR 20, 2024",BOS vs. MIL,W,55,14,0.797,240,40,85,0.471,18,40,0.45,24,29,0.828,11,26,37,25,6,5,9,18,122,127.40183792815372,3.0,6.0,41.0,95.76,95.46,95.16,127.40183792815371
96,1610612738,22300984,"MAR 18, 2024",BOS vs. DET,W,54,14,0.794,240,43,95,0.453,22,49,0.449,11,13,0.846,15,38,53,30,8,8,9,9,119,125.63344594594594,6.0,3.0,43.0,94.71999999999998,94.66,94.59999999999998,125.63344594594594
97,1610612738,22300980,"MAR 17, 2024",BOS @ WAS,W,53,14,0.791,240,43,87,0.494,24,50,0.48,20,24,0.833,12,31,43,30,9,6,14,17,130,130.57452792286057,3.0,5.0,40.0,99.56,100.36,101.16,130.57452792286057
98,1610612738,22300955,"MAR 14, 2024",BOS vs. PHX,W,52,14,0.788,240,47,89,0.528,25,50,0.5,8,11,0.727,6,27,33,31,12,5,8,13,127,132.5125208681135,4.0,3.0,51.0,95.84,96.62,97.40000000000002,132.5125208681135
99,1610612738,22300943,"MAR 12, 2024",BOS @ UTA,W,51,14,0.785,240,43,92,0.467,20,49,0.408,17,19,0.895,14,32,46,25,5,8,8,14,123,130.35184400169564,4.0,7.0,38.0,94.36,93.09999999999998,91.84,130.35184400169564
